customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,year,car_price_qar,monthly_sales,dealer_rating,promotion_active,transmission,market_demand_index,maintenance_cost_qar,sale_month,sale_year,auto_loan_interest_rate,financing_subsidy_index,petrol_price_per_liter,diesel_price_per_liter,electricity_tariff_kwh,fuel_price_trend_flag,oem_supply_constraint_index,shipping_lead_time_days,model_supply_cap_flag,competitor_price_index,competitor_discount_intensity,new_competitor_launch_flag,ramadan_eid_flag,year_end_promo_flag,model_year_changeover_flag,public_holiday_flag,used_car_price_index,trade_in_value_index,auction_clearance_rate,avg_temperature_celsius,extreme_heat_days,sandstorm_frequency,rainfall_mm
CUST01574,Egyptian,Corporate,High,79,0.38,Lexus,RX350,Platinum,2023,Inline-4,Diesel,Silver,134624,2022-10-20,Showroom,7,125200.32,Bank Loan,33493,28,Fast-Moving,0.08,16142,4167,Mixed,2023-10-23,5,2871,77,Out of Warranty,20570,7088,284957,2015,336037,26,3.7,0,Automatic,1.02,5611,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01615,Filipino,Corporate,High,72,0.4,Nissan,Patrol,Platinum,2022,Inline-4,Diesel,White,157147,2023-02-11,Online,4,150861.12,Cash,120161,148,Slow-Moving,0.23,90325,730,Mixed,2023-07-13,5,3850,24,Under Warranty,20849,12052,213027,2016,258098,23,4.5,0,Automatic,1.08,4378,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01631,Jordanian,Individual,High,42,0.13,Nissan,Patrol,Base,2022,V8,Petrol,White,407749,2024-01-11,Online,3,395516.53,Bank Loan,239349,43,Slow-Moving,0.16,108110,3827,City,2025-09-01,7,1215,12,Under Warranty,42,6386,100160,2016,202995,13,4.1,0,Automatic,0.98,8096,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01675,Indian,Fleet,Low,99,0.41,Lexus,RX350,Base,2021,V8,Diesel,Gray,270604,2023-01-02,Online,5,257073.8,Lease,76937,134,Fast-Moving,0.22,118897,4464,Mixed,2024-05-01,0,3813,19,Under Warranty,16962,1849,562757,2016,292471,1,3.9,0,Automatic,0.72,5152,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01687,Indian,Individual,Low,64,0.43,Mercedes,G-Class,Platinum,2023,Inline-4,Electric,Blue,198172,2024-02-13,Fleet Sales,1,196190.28,Lease,27818,50,Slow-Moving,0.18,66486,2058,Mixed,2024-06-02,8,1675,109,Out of Warranty,21863,3034,320347,2020,99450,37,5.0,0,Automatic,0.75,5398,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01914,Filipino,Corporate,High,60,0.12,BMW,X7,Premium,2023,Inline-4,Hybrid,Black,145988,2022-02-27,Online,5,138688.6,Bank Loan,97895,180,Fast-Moving,0.19,94420,1086,Mixed,2023-06-25,8,3315,97,Out of Warranty,14821,14230,107994,2022,318830,6,3.7,0,Automatic,1.04,7865,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01968,Indian,Individual,Medium,88,0.19,Nissan,Altima,Mid,2022,V8,Petrol,Black,299396,2023-11-10,Fleet Sales,4,287420.16,Bank Loan,33038,49,Slow-Moving,0.17,96431,5692,Mixed,2024-07-07,6,3864,43,Out of Warranty,4308,7143,452385,2018,191215,15,3.9,0,Automatic,1.15,5290,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST01977,Jordanian,Corporate,High,96,0.33,Nissan,Altima,Platinum,2024,V6,Electric,White,336448,2022-08-09,Fleet Sales,5,319625.6,Bank Loan,109389,60,Fast-Moving,0.21,29875,1087,City,2023-08-07,7,2514,114,Out of Warranty,22734,2528,416597,2022,53452,17,4.4,0,Automatic,0.79,3175,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02068,British,Fleet,Medium,55,0.42,Lexus,RX350,Premium,2022,V8,Hybrid,Black,145093,2024-02-04,Fleet Sales,6,136387.42,Bank Loan,101698,48,Medium-Moving,0.16,38382,4183,Mixed,2025-12-08,0,3200,102,Under Warranty,7952,14814,582599,2021,202644,18,4.4,0,Automatic,1.03,3199,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02077,Jordanian,Fleet,Medium,66,0.27,BMW,X7,Platinum,2023,V8,Diesel,Blue,290512,2022-03-17,Online,2,284701.76,Lease,118685,90,Fast-Moving,0.21,105835,3056,Mixed,2023-09-17,7,1985,27,Under Warranty,23259,4052,534015,2019,90547,31,4.2,1,Automatic,0.78,1228,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02324,British,Individual,High,65,0.15,BMW,X5,Mid,2024,V8,Diesel,Gray,369325,2022-07-20,Fleet Sales,2,361938.5,Bank Loan,206540,67,Fast-Moving,0.13,60330,2655,Mixed,2023-05-25,0,1036,49,Under Warranty,6852,961,227649,2018,327157,7,4.3,1,Automatic,1.09,7934,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02426,British,Fleet,Medium,51,0.24,Mercedes,G-Class,Platinum,2023,V6,Petrol,Blue,247537,2024-03-30,Fleet Sales,6,232684.78,Lease,62812,103,Slow-Moving,0.24,7296,3766,Highway,2024-08-30,8,1334,76,Under Warranty,6112,3556,191848,2018,241329,37,3.9,0,Automatic,0.88,1774,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02611,Egyptian,Fleet,High,51,0.38,Lexus,LX600,Mid,2022,Inline-4,Diesel,Silver,415763,2023-08-01,Online,4,399132.48,Lease,84984,69,Slow-Moving,0.24,93037,2995,Mixed,2025-06-17,3,2644,74,Out of Warranty,14918,5321,487542,2016,346901,2,4.1,0,Manual,0.86,7616,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02662,Egyptian,Individual,Low,80,0.15,BMW,X7,Base,2021,Inline-4,Hybrid,Gray,269384,2024-04-04,Fleet Sales,5,255914.8,Lease,7434,73,Slow-Moving,0.09,23286,2652,Mixed,2025-03-07,8,1007,28,Under Warranty,2021,13591,136652,2020,239249,10,3.7,1,Automatic,1.14,3275,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02698,British,Individual,Medium,70,0.15,Toyota,Corolla,Mid,2023,V6,Petrol,Blue,263987,2022-11-14,Online,3,256067.39,Bank Loan,83588,121,Medium-Moving,0.2,93913,5610,Mixed,2024-09-22,0,2424,22,Out of Warranty,4101,1690,504511,2017,153192,18,4.5,0,Manual,1.22,3152,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02785,Qatari,Fleet,High,45,0.06,Mercedes,E-Class,Platinum,2023,V8,Petrol,Silver,401108,2022-05-17,Online,8,369019.36,Cash,60517,66,Fast-Moving,0.09,88575,3104,Highway,2024-04-15,3,1369,87,Under Warranty,12624,8380,431585,2021,278825,27,3.8,0,Manual,0.83,6294,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02823,Indian,Corporate,Low,87,0.36,BMW,X5,Base,2022,V8,Electric,Silver,207251,2022-08-19,Showroom,2,203105.98,Cash,7716,125,Fast-Moving,0.17,48327,4324,Mixed,2024-01-18,3,2902,115,Out of Warranty,10174,1167,348256,2019,79420,23,4.6,0,Automatic,0.75,2589,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02875,Pakistani,Corporate,Medium,40,0.39,BMW,X5,Premium,2024,V6,Electric,Black,442360,2022-07-27,Showroom,7,411394.8,Bank Loan,203990,38,Fast-Moving,0.12,47230,5439,Mixed,2024-06-13,4,1555,20,Out of Warranty,1911,6168,487576,2025,217615,13,4.4,1,Automatic,1.27,7462,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST02972,Pakistani,Fleet,Medium,70,0.12,Nissan,Patrol,Platinum,2021,Inline-4,Electric,Blue,349672,2023-03-18,Showroom,6,328691.68,Bank Loan,182120,164,Medium-Moving,0.2,36621,1074,City,2023-07-12,5,890,114,Out of Warranty,19757,10886,215436,2020,343068,43,4.6,0,Automatic,1.22,7824,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03035,British,Fleet,Low,40,0.29,BMW,X7,Premium,2022,V6,Petrol,Gray,325925,2022-12-01,Online,3,316147.25,Lease,72824,26,Medium-Moving,0.13,33914,5067,Mixed,2023-08-14,8,2276,119,Out of Warranty,131,8610,447214,2020,168703,16,5.0,0,Manual,1.11,7933,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03038,Qatari,Individual,High,86,0.34,Lexus,LX600,Mid,2021,V6,Hybrid,Silver,239013,2023-06-24,Showroom,5,227062.35,Bank Loan,73780,58,Slow-Moving,0.21,109285,3887,City,2024-05-23,2,2016,88,Under Warranty,13672,13601,457263,2017,275746,6,4.8,0,Manual,1.24,3690,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03122,British,Fleet,High,53,0.25,BMW,X7,Platinum,2024,V8,Hybrid,Blue,294534,2023-07-30,Online,8,270971.28,Lease,51762,164,Slow-Moving,0.16,29813,2040,Mixed,2024-01-14,3,3516,9,Out of Warranty,24403,12340,499054,2022,108401,36,3.7,0,Automatic,0.65,6607,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03178,Jordanian,Corporate,High,80,0.34,Mercedes,G-Class,Premium,2024,V6,Hybrid,Black,412629,2022-03-29,Showroom,8,379618.68,Cash,91599,134,Slow-Moving,0.2,44255,4376,Mixed,2023-10-18,8,3912,75,Under Warranty,17110,3835,320712,2021,340292,39,4.1,0,Automatic,0.7,7507,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03503,Jordanian,Corporate,Medium,71,0.41,Mercedes,G-Class,Premium,2021,Inline-4,Hybrid,Blue,383885,2022-12-04,Fleet Sales,4,368529.6,Lease,53087,87,Fast-Moving,0.14,33789,1649,City,2024-02-27,0,3044,25,Under Warranty,22393,12020,356508,2022,278153,15,5.0,0,Automatic,0.75,4158,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03576,Filipino,Individual,Medium,44,0.42,Toyota,Corolla,Mid,2022,Inline-4,Electric,Black,390136,2023-12-28,Showroom,2,382333.28,Lease,7218,89,Fast-Moving,0.12,102075,1572,Highway,2025-08-24,5,2989,67,Under Warranty,13247,7403,155346,2016,257129,1,3.6,0,Automatic,1.24,3017,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03635,Indian,Individual,Medium,68,0.14,BMW,X7,Mid,2024,V6,Electric,Blue,390736,2022-07-30,Showroom,2,382921.28,Lease,252122,36,Slow-Moving,0.24,62103,585,Mixed,2022-10-21,7,2697,12,Under Warranty,7617,6980,357021,2019,211978,27,4.3,1,Automatic,0.89,4769,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03761,Indian,Fleet,High,64,0.13,Toyota,Camry,Mid,2023,V8,Electric,Black,400202,2022-05-10,Online,8,368185.84,Lease,281978,178,Fast-Moving,0.1,101015,3926,Mixed,2023-06-22,1,1948,63,Under Warranty,23177,1092,431802,2022,68948,4,4.4,0,Automatic,1.21,6575,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03816,British,Individual,Low,62,0.13,Toyota,Camry,Base,2023,V8,Petrol,Silver,178165,2023-05-08,Online,6,167475.1,Bank Loan,110514,166,Medium-Moving,0.2,43876,5368,Mixed,2024-01-04,7,3683,42,Under Warranty,20079,12784,541543,2024,178266,26,4.5,1,Automatic,0.94,8971,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST03817,Jordanian,Corporate,Medium,42,0.09,Toyota,Corolla,Base,2021,Inline-4,Hybrid,Gray,119429,2022-06-04,Online,4,114651.84,Lease,84073,97,Fast-Moving,0.1,66193,3470,Highway,2022-11-07,3,1023,56,Out of Warranty,19848,7410,578259,2017,185434,19,4.9,0,Automatic,0.81,5738,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04075,Filipino,Fleet,High,84,0.22,Toyota,Corolla,Premium,2024,V6,Hybrid,Gray,205866,2022-09-07,Showroom,2,201748.68,Cash,52624,14,Slow-Moving,0.17,46633,3769,Highway,2023-12-01,6,1959,34,Under Warranty,17597,2551,160359,2024,277730,30,4.2,0,Manual,0.94,6716,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04241,Egyptian,Fleet,Low,73,0.15,Nissan,Altima,Premium,2023,Inline-4,Petrol,Blue,243127,2023-05-11,Fleet Sales,4,233401.92,Lease,48003,33,Slow-Moving,0.16,83605,4791,Mixed,2025-04-01,6,1101,86,Under Warranty,22363,6796,411185,2025,119437,11,4.6,1,Automatic,0.87,5394,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04562,Indian,Individual,High,83,0.07,BMW,X5,Base,2024,V6,Electric,White,428549,2024-06-13,Showroom,0,428549.0,Cash,198602,55,Slow-Moving,0.2,23038,2453,City,2026-01-06,2,1625,99,Under Warranty,17341,12510,576147,2025,41820,15,3.6,0,Automatic,1.26,5542,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04673,Qatari,Individual,Medium,71,0.44,Lexus,RX350,Premium,2023,V8,Petrol,Gray,289027,2024-03-21,Online,0,289027.0,Cash,133074,89,Medium-Moving,0.2,67839,4258,City,2024-11-25,0,3379,48,Out of Warranty,10497,9727,154448,2025,43816,23,3.7,0,Automatic,0.92,5387,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04761,Jordanian,Fleet,Medium,74,0.33,Mercedes,G-Class,Premium,2022,V8,Diesel,Black,427096,2024-01-09,Online,4,410012.16,Cash,105896,49,Fast-Moving,0.16,33640,5877,City,2025-10-22,0,2507,29,Out of Warranty,1502,12550,112963,2023,164014,29,4.4,1,Automatic,1.25,7591,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04846,Indian,Fleet,High,64,0.29,BMW,X5,Premium,2024,Inline-4,Electric,Silver,245809,2023-12-12,Showroom,2,240892.82,Lease,85173,70,Fast-Moving,0.17,48382,3116,Highway,2025-09-05,2,1712,101,Out of Warranty,16309,12596,411877,2025,127313,31,4.5,0,Automatic,0.73,5336,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04879,Qatari,Fleet,Medium,86,0.41,Lexus,RX350,Mid,2021,V8,Petrol,White,378059,2022-12-27,Online,6,355375.46,Bank Loan,18050,36,Slow-Moving,0.19,99046,5388,Mixed,2023-03-22,6,3569,87,Out of Warranty,15403,13156,287290,2022,216353,37,4.7,0,Automatic,0.66,1210,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST04888,British,Fleet,Medium,93,0.42,Toyota,Land Cruiser,Platinum,2023,Inline-4,Petrol,Gray,263186,2022-04-27,Online,4,252658.56,Bank Loan,121503,162,Fast-Moving,0.16,22098,679,Mixed,2023-10-10,3,956,7,Under Warranty,809,11627,297817,2022,198674,18,4.5,1,Manual,0.8,5806,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05002,Pakistani,Individual,Low,59,0.12,Mercedes,E-Class,Mid,2021,Inline-4,Petrol,White,244175,2024-04-20,Fleet Sales,3,236849.75,Lease,63485,119,Medium-Moving,0.2,10162,5118,City,2024-07-09,4,3226,40,Out of Warranty,5392,3363,500344,2023,133704,10,4.9,1,Automatic,1.07,6510,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05043,Pakistani,Fleet,Medium,64,0.2,Mercedes,E-Class,Base,2021,Inline-4,Diesel,Gray,111569,2022-09-28,Fleet Sales,1,110453.31,Bank Loan,30775,91,Medium-Moving,0.1,18944,3484,Highway,2023-11-14,1,1277,85,Out of Warranty,11519,256,425203,2022,53242,13,3.8,0,Automatic,0.93,2148,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05135,Jordanian,Fleet,Low,85,0.24,Lexus,RX350,Platinum,2021,V8,Hybrid,Gray,169766,2022-02-15,Showroom,4,162975.36,Cash,53816,31,Medium-Moving,0.24,100812,2321,City,2023-11-02,2,2865,58,Out of Warranty,17436,4468,191184,2024,196545,38,4.8,1,Manual,0.8,4508,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05290,Filipino,Individual,High,86,0.28,Nissan,Altima,Base,2024,V6,Petrol,Blue,262548,2024-03-25,Fleet Sales,1,259922.52,Cash,13610,175,Medium-Moving,0.11,59107,2711,Highway,2025-05-09,1,3626,62,Under Warranty,3443,11998,446348,2025,212933,13,4.3,0,Automatic,0.98,7067,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05304,Pakistani,Individual,Medium,92,0.22,Nissan,Patrol,Platinum,2024,Inline-4,Hybrid,Black,106065,2022-11-15,Online,5,100761.75,Bank Loan,32062,158,Medium-Moving,0.11,64188,2441,Mixed,2024-05-20,3,3319,93,Under Warranty,7940,13722,132767,2016,277625,8,4.6,0,Automatic,0.94,4847,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05312,British,Corporate,Medium,68,0.09,Nissan,Altima,Base,2024,V8,Diesel,White,184592,2024-03-17,Online,3,179054.24,Lease,99630,76,Medium-Moving,0.19,7823,655,Mixed,2024-09-27,2,3204,64,Under Warranty,16536,7699,527886,2022,234915,43,4.0,1,Automatic,1.2,7338,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05463,British,Corporate,High,88,0.28,Lexus,LX600,Platinum,2023,V6,Hybrid,White,412119,2024-03-28,Fleet Sales,5,391513.05,Bank Loan,127647,21,Slow-Moving,0.22,96453,3139,Mixed,2025-06-22,6,2897,58,Out of Warranty,4582,3046,520060,2020,126414,15,5.0,1,Automatic,1.09,4548,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05473,Egyptian,Fleet,Medium,74,0.06,Lexus,LX600,Mid,2023,Inline-4,Diesel,Gray,404039,2023-12-06,Fleet Sales,1,399998.61,Bank Loan,191541,52,Fast-Moving,0.22,41056,5077,Highway,2024-02-10,5,897,56,Under Warranty,18751,8736,187700,2017,168107,42,4.5,0,Automatic,1.02,3980,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05482,Indian,Corporate,Medium,62,0.15,Nissan,Patrol,Mid,2023,V6,Hybrid,Silver,242521,2023-10-17,Showroom,5,230394.95,Cash,156439,87,Slow-Moving,0.16,89316,5748,Highway,2023-11-22,3,1349,16,Out of Warranty,12851,9324,135824,2020,74726,20,4.7,1,Automatic,1.22,1251,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05489,Jordanian,Individual,High,57,0.25,Toyota,Corolla,Base,2024,Inline-4,Diesel,Silver,262595,2022-01-14,Showroom,2,257343.1,Lease,193175,50,Slow-Moving,0.12,5288,2403,City,2022-12-09,0,2377,61,Under Warranty,5510,12127,345564,2018,220046,12,4.5,1,Manual,0.72,7727,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05743,Jordanian,Individual,High,43,0.35,Mercedes,G-Class,Mid,2024,V6,Diesel,Gray,131980,2024-04-28,Online,3,128020.6,Lease,40422,119,Medium-Moving,0.19,100356,2943,Highway,2025-08-07,3,2903,15,Out of Warranty,24560,8734,440826,2022,100994,18,4.2,1,Automatic,0.86,8574,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05837,Indian,Individual,High,64,0.08,Mercedes,G-Class,Premium,2022,V8,Hybrid,Silver,119142,2022-06-10,Showroom,7,110802.06,Lease,15609,61,Slow-Moving,0.19,13577,5058,City,2023-12-29,2,3038,45,Under Warranty,24174,1106,477238,2024,136041,9,4.2,0,Manual,0.69,3672,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST05861,Filipino,Individual,Medium,98,0.14,Mercedes,E-Class,Premium,2021,Inline-4,Petrol,Gray,146951,2022-07-09,Fleet Sales,8,135194.92,Cash,71312,135,Slow-Moving,0.21,5344,1751,Mixed,2024-05-04,6,3004,15,Out of Warranty,15745,8596,439749,2024,244957,7,3.9,0,Automatic,1.08,6276,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06017,Qatari,Fleet,Medium,43,0.21,Toyota,Land Cruiser,Premium,2021,V6,Electric,Blue,223124,2022-07-24,Fleet Sales,4,214199.04,Bank Loan,5861,29,Slow-Moving,0.25,67206,4169,Mixed,2022-10-18,3,3371,101,Under Warranty,7854,7472,571110,2015,198024,35,4.6,0,Automatic,0.9,5535,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06058,Jordanian,Fleet,Medium,52,0.4,Nissan,Patrol,Mid,2023,V8,Hybrid,Black,283891,2022-10-10,Showroom,0,283891.0,Lease,147706,97,Slow-Moving,0.16,80191,657,Highway,2024-01-15,4,1209,22,Under Warranty,14745,6648,324231,2016,88106,21,3.7,1,Automatic,0.74,993,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06106,Egyptian,Fleet,High,83,0.44,Toyota,Corolla,Mid,2023,Inline-4,Hybrid,Blue,344490,2023-12-17,Showroom,5,327265.5,Lease,238733,77,Medium-Moving,0.22,60581,938,Mixed,2024-10-18,3,2050,23,Under Warranty,19605,2955,212077,2020,125027,28,3.8,1,Manual,0.89,2158,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06173,Qatari,Corporate,Low,51,0.16,Mercedes,G-Class,Platinum,2024,V6,Electric,Silver,308537,2022-10-24,Fleet Sales,8,283854.04,Bank Loan,12130,53,Slow-Moving,0.17,109856,2938,Highway,2023-03-17,6,3082,56,Under Warranty,23930,11732,94058,2015,315553,19,3.7,0,Automatic,0.76,7124,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06208,Indian,Fleet,Low,97,0.2,Mercedes,G-Class,Platinum,2022,V6,Petrol,White,277448,2024-03-24,Showroom,5,263575.6,Bank Loan,104261,125,Medium-Moving,0.23,26909,1855,Mixed,2025-12-22,7,2547,40,Under Warranty,5862,3171,148214,2024,48418,28,4.1,0,Automatic,1.14,2995,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06251,Jordanian,Corporate,Low,82,0.36,Toyota,Camry,Premium,2021,V8,Petrol,Silver,298412,2022-02-09,Showroom,4,286475.52,Lease,163083,36,Slow-Moving,0.16,108999,3364,City,2023-07-11,0,3285,89,Under Warranty,10906,7590,411343,2019,247736,5,4.9,0,Automatic,1.07,6273,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06340,Indian,Corporate,Medium,50,0.17,Mercedes,G-Class,Mid,2022,V6,Hybrid,Silver,433746,2023-08-18,Online,8,399046.32,Cash,248197,97,Medium-Moving,0.15,16044,1912,Mixed,2023-09-26,1,3799,9,Under Warranty,9416,11172,548797,2017,236838,42,4.6,0,Automatic,0.73,6162,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06423,Qatari,Corporate,Medium,81,0.35,BMW,X7,Base,2021,Inline-4,Electric,Silver,96841,2023-06-11,Online,1,95872.59,Bank Loan,46173,38,Slow-Moving,0.17,58490,5944,Mixed,2025-02-24,1,2524,52,Out of Warranty,8065,12996,555608,2016,241748,25,4.5,0,Automatic,0.95,4744,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06440,Filipino,Fleet,Medium,90,0.26,BMW,X5,Base,2022,V6,Hybrid,Gray,164653,2023-10-01,Online,7,153127.29,Lease,15065,60,Slow-Moving,0.1,31011,3898,Highway,2025-05-24,3,1442,80,Under Warranty,11846,2341,587304,2021,37056,11,4.6,1,Automatic,1.09,3644,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06466,Jordanian,Corporate,High,59,0.36,Toyota,Land Cruiser,Platinum,2021,Inline-4,Diesel,Black,132068,2023-06-05,Online,3,128105.96,Lease,4327,57,Fast-Moving,0.19,67032,4044,City,2023-09-21,1,3705,84,Under Warranty,9049,10672,191759,2020,289216,27,4.8,0,Automatic,0.77,2266,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06470,Qatari,Corporate,High,48,0.32,Toyota,Camry,Mid,2022,V6,Diesel,Gray,183703,2024-05-28,Showroom,7,170843.79,Lease,5907,13,Fast-Moving,0.21,80455,4265,City,2025-07-21,7,925,115,Under Warranty,5929,6471,554653,2020,331958,14,3.8,0,Automatic,0.78,7700,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06547,Jordanian,Fleet,Medium,57,0.41,Toyota,Corolla,Premium,2022,Inline-4,Petrol,Blue,210775,2022-08-09,Fleet Sales,1,208667.25,Bank Loan,161622,52,Slow-Moving,0.15,13232,3723,City,2022-09-10,0,1736,116,Under Warranty,2589,13772,464072,2015,342157,25,3.7,0,Automatic,1.3,8018,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06586,British,Fleet,Low,69,0.43,Toyota,Land Cruiser,Mid,2021,V6,Electric,Blue,166126,2023-02-26,Online,6,156158.44,Cash,117211,87,Slow-Moving,0.15,24627,2335,Mixed,2024-05-09,5,3911,49,Under Warranty,17721,13172,100772,2015,90535,29,4.8,0,Automatic,1.0,1115,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06607,Pakistani,Individual,High,56,0.08,BMW,X7,Platinum,2024,V8,Diesel,Silver,144999,2024-05-09,Online,6,136299.06,Cash,100881,111,Medium-Moving,0.18,49259,4367,Mixed,2024-10-11,4,2710,19,Under Warranty,16934,1597,436270,2016,217506,3,3.5,0,Automatic,0.7,7106,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06702,Filipino,Corporate,Medium,80,0.17,Nissan,Patrol,Premium,2023,V8,Electric,White,243534,2022-04-27,Fleet Sales,4,233792.64,Lease,132958,75,Fast-Moving,0.13,43319,5126,City,2024-02-18,3,3996,65,Under Warranty,19567,4098,267854,2020,48317,14,4.5,0,Manual,0.95,2565,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06712,Qatari,Individual,Medium,97,0.06,Toyota,Land Cruiser,Premium,2023,Inline-4,Petrol,Gray,188498,2022-06-28,Fleet Sales,1,186613.02,Lease,43054,31,Slow-Moving,0.1,18672,4638,Mixed,2023-03-15,5,1024,9,Out of Warranty,23867,13435,179315,2016,195441,26,4.5,0,Automatic,0.89,7153,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06792,Filipino,Individual,Medium,48,0.2,Mercedes,G-Class,Premium,2023,Inline-4,Electric,Gray,322137,2023-08-05,Online,6,302808.78,Lease,161805,86,Medium-Moving,0.17,90976,4276,Mixed,2023-12-03,4,1969,75,Out of Warranty,19625,6719,262797,2020,74222,14,4.1,1,Automatic,0.95,2060,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06822,Egyptian,Individual,Low,87,0.29,Mercedes,E-Class,Platinum,2022,Inline-4,Petrol,Silver,396776,2022-09-11,Fleet Sales,0,396776.0,Lease,132189,156,Fast-Moving,0.18,90718,3135,City,2023-01-29,1,2897,14,Under Warranty,13412,14107,555523,2021,189969,12,4.7,0,Automatic,1.22,3345,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06826,Egyptian,Corporate,Medium,66,0.44,Nissan,Altima,Mid,2024,Inline-4,Diesel,Black,267414,2022-11-11,Online,0,267414.0,Lease,53347,63,Slow-Moving,0.22,116427,2819,Highway,2024-01-21,6,3026,120,Under Warranty,517,9776,102661,2018,316194,7,3.8,0,Manual,0.75,8131,6,2024,,,,,,,,,,,,,,,,,,,,,,,
CUST06847,Jordanian,Individual,Medium,41,0.16,Lexus,LX600,Platinum,2021,Inline-4,Hybrid,Blue,376682,2024-03-12,Fleet Sales,0,376682.0,Lease,17258,25,Fast-Moving,0.12,61123,4531,Highway,2026-01-10,8,1025,8,Under Warranty,19013,4838,591919,2017,316658,1,4.5,0,Manual,0.86,5766,6,2024,,,,,,,,,,,,,,,,,,,,,,,
