customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,days_since_purchase,days_since_last_service,vehicle_age_years,is_under_warranty,revenue_per_service,total_revenue,customer_segment,segment_name,will_churn,brand_encoded,customer_type_encoded,income_band_encoded,churn_prediction,churn_probability,predicted_clv,clv_growth_potential,service_overdue,service_due_soon
CUST07037,Pakistani,Fleet,High,56,0.35,Toyota,Land Cruiser,Premium,2023,Inline-4,Petrol,Black,403074,2022-05-01,Online,1,399043.26,Cash,276088,29,Medium-Moving,0.24,112716,5869,Highway,2023-07-01,7,2008,46,Under Warranty,1491,5819,413591,1348,922,3,1,186.375,7310,1,Premium Loyalists,0,4,1,0,0,0.34874758,315849.09216342727,-97741.90783657273,False,False
CUST07038,Filipino,Individual,Medium,81,0.36,Nissan,Patrol,Base,2024,V8,Hybrid,White,298312,2022-04-20,Online,1,295328.88,Bank Loan,168150,146,Medium-Moving,0.11,73718,3973,Highway,2024-03-19,4,1059,62,Under Warranty,12895,13610,414272,1359,660,2,1,2579.0,26505,1,Premium Loyalists,1,3,2,2,0,0.25055754,355816.28151656175,-58455.71848343825,False,False
CUST07039,Indian,Corporate,Medium,43,0.29,Lexus,RX350,Platinum,2022,V6,Petrol,Blue,130626,2022-04-05,Fleet Sales,6,122788.44,Lease,81969,155,Medium-Moving,0.13,57177,4294,Mixed,2023-11-16,5,2065,74,Under Warranty,13242,14978,138905,1374,784,4,1,2207.0,28220,1,Premium Loyalists,0,1,0,2,0,0.29223704,279837.64140361623,140932.64140361623,False,False
CUST07040,Jordanian,Fleet,Medium,90,0.37,Toyota,Camry,Premium,2022,V8,Hybrid,Blue,205219,2022-08-22,Fleet Sales,1,203166.81,Cash,101900,16,Fast-Moving,0.18,61565,821,City,2022-11-27,0,1968,43,Out of Warranty,13870,14892,477798,1235,1138,4,0,13870.0,28762,4,VIP Elite,1,4,1,2,0,0.3131911,365708.04076223465,-112089.95923776535,False,False
CUST07041,Indian,Corporate,High,66,0.14,Nissan,Patrol,Base,2021,V6,Petrol,Gray,331129,2022-09-29,Fleet Sales,1,327817.71,Bank Loan,160191,151,Slow-Moving,0.14,66864,5777,Mixed,2023-12-18,6,2932,23,Out of Warranty,21813,10522,317877,1197,752,5,0,3116.1428571428573,32335,2,High-Risk Churners,0,3,0,0,0,0.28371662,356718.3282815835,38841.3282815835,False,True
CUST07042,Filipino,Fleet,High,88,0.4,BMW,X7,Premium,2023,V6,Petrol,Black,438766,2023-01-06,Showroom,2,429990.68,Bank Loan,115598,109,Medium-Moving,0.08,37818,565,City,2023-10-07,2,3848,112,Under Warranty,21832,9886,221363,1098,824,3,1,7277.333333333333,31718,4,VIP Elite,1,0,1,0,0,0.3295508,298924.2702321494,77561.2702321494,False,False
CUST07043,Indian,Fleet,High,74,0.19,Toyota,Camry,Platinum,2023,V6,Petrol,Silver,321706,2023-09-15,Fleet Sales,5,305620.7,Lease,47268,122,Medium-Moving,0.24,104095,1231,City,2025-06-21,7,1198,87,Out of Warranty,1472,3703,547185,846,201,3,0,184.0,5175,3,Service Champions,0,4,1,0,0,0.1704104,362935.55693250627,-184249.44306749373,False,False
CUST07044,Jordanian,Corporate,High,58,0.25,Mercedes,G-Class,Base,2023,Inline-4,Hybrid,Silver,198419,2022-06-02,Fleet Sales,5,188498.05,Lease,128978,153,Slow-Moving,0.11,78014,1031,Mixed,2022-07-11,0,2982,64,Out of Warranty,16002,1214,321430,1316,1277,3,0,16002.0,17216,0,Budget Conscious,0,2,0,0,0,0.19230536,355368.21782264876,33938.21782264876,False,False
CUST07045,Indian,Fleet,Medium,74,0.43,BMW,X5,Platinum,2023,Inline-4,Petrol,Silver,394391,2023-08-04,Showroom,1,390447.09,Lease,19699,142,Slow-Moving,0.13,19027,5156,Mixed,2025-06-23,3,3023,74,Out of Warranty,23073,7461,328207,888,199,3,0,5768.25,30534,1,Premium Loyalists,1,0,1,2,0,0.2905252,358415.4709898796,30208.470989879628,False,False
CUST07046,Indian,Corporate,Medium,61,0.34,BMW,X5,Platinum,2021,V8,Hybrid,White,212106,2023-03-16,Showroom,0,212106.0,Lease,81286,17,Slow-Moving,0.15,37346,1092,Highway,2024-04-03,1,1412,117,Under Warranty,6532,6341,255304,1029,645,5,1,3266.0,12873,0,Budget Conscious,0,0,0,2,0,0.3396464,352842.4049260919,97538.4049260919,False,False
CUST07047,Egyptian,Fleet,Low,89,0.16,Mercedes,G-Class,Premium,2024,V8,Hybrid,Silver,384102,2023-08-26,Fleet Sales,8,353373.84,Lease,82894,168,Medium-Moving,0.14,102187,4498,Highway,2024-07-22,6,1730,27,Under Warranty,1610,7374,577997,866,535,2,1,230.0,8984,3,Service Champions,0,2,1,1,0,0.25649297,371991.4139498255,-206005.5860501745,False,True
CUST07048,Jordanian,Fleet,High,47,0.07,Mercedes,G-Class,Mid,2023,Inline-4,Hybrid,Black,151304,2024-06-05,Showroom,0,151304.0,Lease,14152,30,Slow-Moving,0.12,70187,1254,Highway,2025-09-08,5,3863,73,Out of Warranty,14520,12173,98995,582,122,3,0,2420.0,26693,0,Budget Conscious,0,2,1,0,0,0.17147517,355519.8438684435,256524.8438684435,False,False
CUST07049,Indian,Fleet,High,89,0.37,Mercedes,G-Class,Base,2021,V8,Hybrid,Blue,81767,2022-07-20,Online,1,80949.33,Bank Loan,52251,103,Slow-Moving,0.11,22666,2372,Highway,2022-12-05,3,3391,48,Out of Warranty,20145,1759,437049,1268,1130,5,0,5036.25,21904,4,VIP Elite,1,2,1,0,0,0.26826736,368540.3346611836,-68508.66533881641,False,False
CUST07050,Egyptian,Corporate,Medium,97,0.17,Mercedes,E-Class,Base,2021,V6,Petrol,Silver,415280,2024-03-13,Fleet Sales,8,382057.6,Bank Loan,221762,173,Slow-Moving,0.13,77244,1174,Mixed,2025-02-26,1,871,58,Out of Warranty,24133,8479,272205,666,316,5,0,12066.5,32612,4,VIP Elite,0,2,0,2,0,0.22124319,255866.59532155975,-16338.404678440245,False,False
CUST07051,Indian,Individual,Low,48,0.06,Lexus,RX350,Platinum,2021,V8,Hybrid,Silver,159732,2022-04-11,Showroom,6,150148.08,Lease,70665,86,Slow-Moving,0.21,57976,1679,Highway,2023-03-26,5,3464,56,Under Warranty,7582,8630,187405,1368,1019,5,1,1263.6666666666667,16212,0,Budget Conscious,0,1,2,1,0,0.25999624,342297.63567659527,154892.63567659527,False,False
CUST07052,Egyptian,Corporate,Low,53,0.17,Lexus,LX600,Mid,2023,V6,Petrol,Silver,399364,2022-09-24,Online,5,379395.8,Cash,217608,150,Fast-Moving,0.13,6852,645,City,2022-11-16,3,2720,112,Under Warranty,966,541,170408,1202,1149,3,1,241.5,1507,0,Budget Conscious,0,1,0,1,0,0.20515832,379689.5994787273,209281.59947872732,False,False
CUST07053,Jordanian,Corporate,Low,47,0.08,Toyota,Camry,Platinum,2023,V6,Petrol,Silver,82584,2024-06-13,Online,3,80106.48,Bank Loan,12985,108,Fast-Moving,0.21,58670,4269,Highway,2026-01-24,6,3190,97,Out of Warranty,5655,7395,565285,574,-16,3,0,807.8571428571429,13050,3,Service Champions,0,4,0,1,0,0.18611644,401078.3490816707,-164206.6509183293,False,False
CUST07054,Jordanian,Corporate,High,96,0.34,Lexus,LX600,Mid,2024,V8,Hybrid,Blue,369149,2023-09-03,Online,1,365457.51,Bank Loan,155417,16,Fast-Moving,0.12,97178,5248,Highway,2025-04-24,1,2392,109,Under Warranty,10023,12805,310293,858,259,2,1,5011.5,22828,4,VIP Elite,0,1,0,0,0,0.1494282,310084.2927925304,-208.70720746961888,False,False
CUST07055,Jordanian,Fleet,High,82,0.24,Mercedes,G-Class,Platinum,2023,V8,Petrol,Gray,216860,2022-04-13,Showroom,6,203848.4,Bank Loan,48090,78,Fast-Moving,0.19,72846,1631,City,2022-07-04,8,3454,44,Out of Warranty,4314,180,527592,1366,1284,3,0,479.3333333333333,4494,3,Service Champions,0,2,1,0,0,0.14912988,482510.6312443812,-45081.36875561881,False,False
CUST07056,Jordanian,Individual,Medium,56,0.17,Nissan,Patrol,Base,2024,Inline-4,Hybrid,Silver,109469,2022-03-20,Showroom,6,102900.86,Cash,11573,118,Fast-Moving,0.12,86316,2740,City,2022-10-08,5,3270,104,Under Warranty,5898,2162,536758,1390,1188,2,1,983.0,8060,0,Budget Conscious,0,3,2,2,0,0.1527508,362248.7208032404,-174509.27919675963,False,False
CUST07057,Indian,Corporate,Medium,99,0.23,Lexus,LX600,Premium,2022,V6,Petrol,Blue,376830,2024-02-16,Online,8,346683.6,Lease,30839,23,Fast-Moving,0.08,109572,3005,Mixed,2025-03-02,5,2097,69,Out of Warranty,23657,11668,186193,692,312,4,0,3942.8333333333335,35325,4,VIP Elite,0,1,0,2,0,0.23340392,340060.9347736412,153867.93477364117,False,False
CUST07058,Jordanian,Individual,Medium,47,0.25,Mercedes,E-Class,Premium,2022,Inline-4,Hybrid,Gray,160468,2023-04-21,Showroom,5,152444.6,Cash,105481,165,Medium-Moving,0.23,89910,4093,Highway,2024-01-05,0,2665,88,Out of Warranty,21830,12019,258461,993,734,4,0,21830.0,33849,1,Premium Loyalists,0,2,2,2,0,0.16712677,330517.4829227534,72056.48292275338,False,False
CUST07059,Egyptian,Fleet,High,45,0.18,Nissan,Altima,Premium,2023,V8,Petrol,Silver,302588,2023-06-11,Fleet Sales,2,296536.24,Cash,113901,55,Medium-Moving,0.24,59210,1251,Mixed,2024-08-16,0,2527,20,Out of Warranty,23352,186,557685,942,510,3,0,23352.0,23538,0,Budget Conscious,0,3,1,0,0,0.16995381,353381.0971571196,-204303.9028428804,False,True
CUST07060,Pakistani,Corporate,High,87,0.3,Nissan,Patrol,Platinum,2021,Inline-4,Petrol,Black,264125,2023-08-28,Fleet Sales,7,245636.25,Cash,33221,161,Medium-Moving,0.12,119381,2969,City,2025-07-20,4,1362,5,Under Warranty,21087,2188,438112,864,172,5,1,4217.4,23275,4,VIP Elite,0,3,0,0,0,0.29138836,385800.1893693688,-52311.810630631226,False,True
CUST07061,Egyptian,Corporate,High,63,0.06,BMW,X5,Mid,2023,Inline-4,Hybrid,Silver,260625,2022-03-03,Showroom,2,255412.5,Cash,124837,108,Medium-Moving,0.2,52569,1313,Highway,2022-07-19,5,1513,37,Under Warranty,21885,7566,490330,1407,1269,3,1,3647.5,29451,0,Budget Conscious,0,0,0,0,0,0.2219184,386369.5100683964,-103960.4899316036,False,False
CUST07062,British,Individual,Medium,77,0.28,Toyota,Corolla,Premium,2024,Inline-4,Hybrid,Silver,155621,2022-01-20,Showroom,1,154064.79,Bank Loan,19147,140,Medium-Moving,0.1,64636,1357,Mixed,2023-11-20,2,2184,58,Out of Warranty,1199,11330,325637,1449,780,2,0,399.6666666666667,12529,4,VIP Elite,0,4,2,2,0,0.2270165,325989.2229165949,352.2229165948811,False,False
CUST07063,Indian,Individual,High,89,0.19,Toyota,Camry,Premium,2023,Inline-4,Hybrid,Black,437107,2022-08-02,Showroom,8,402138.44,Bank Loan,231585,78,Medium-Moving,0.23,117284,5794,Highway,2023-06-27,0,1029,112,Out of Warranty,21363,10461,500035,1255,926,3,0,21363.0,31824,3,Service Champions,0,4,2,0,0,0.23023124,443353.2829617404,-56681.71703825961,False,False
CUST07064,Egyptian,Corporate,Medium,46,0.3,Mercedes,G-Class,Premium,2023,Inline-4,Hybrid,Gray,265290,2024-03-01,Fleet Sales,4,254678.4,Cash,158805,109,Fast-Moving,0.2,93864,4854,City,2025-01-16,2,3733,71,Under Warranty,8550,6424,491106,678,357,3,1,2850.0,14974,1,Premium Loyalists,0,2,0,2,0,0.28298864,353210.024455229,-137895.975544771,False,False
CUST07065,Indian,Individual,High,98,0.11,Lexus,RX350,Platinum,2022,Inline-4,Petrol,White,398379,2022-04-09,Fleet Sales,8,366508.68,Bank Loan,154092,176,Fast-Moving,0.14,32588,1220,City,2023-12-28,6,3251,87,Under Warranty,22139,9923,472811,1370,742,4,1,3162.714285714286,32062,3,Service Champions,0,1,2,0,0,0.21637188,340386.20585485344,-132424.79414514656,False,False
CUST07066,Jordanian,Corporate,Medium,89,0.23,Lexus,RX350,Premium,2021,Inline-4,Hybrid,Black,223457,2022-01-05,Showroom,7,207815.01,Bank Loan,133119,112,Slow-Moving,0.21,92101,2842,City,2022-06-12,6,3204,52,Out of Warranty,23620,3742,130989,1464,1306,5,0,3374.285714285714,27362,2,High-Risk Churners,0,1,0,2,0,0.33499268,350261.9192596792,219272.9192596792,False,False
CUST07067,Indian,Corporate,High,50,0.37,Toyota,Corolla,Premium,2023,Inline-4,Petrol,Blue,319788,2022-09-11,Showroom,0,319788.0,Cash,217333,11,Slow-Moving,0.11,93865,5780,Mixed,2024-06-03,7,3368,28,Out of Warranty,11026,9536,253166,1215,584,3,0,1378.25,20562,1,Premium Loyalists,1,4,0,0,0,0.27400634,363051.9076135774,109885.90761357738,False,True
CUST07068,Egyptian,Fleet,Low,64,0.09,BMW,X5,Platinum,2023,V6,Hybrid,Blue,216802,2022-11-22,Online,7,201625.86,Lease,54796,169,Fast-Moving,0.18,40982,4710,City,2023-09-11,8,1337,19,Out of Warranty,14138,3957,254285,1143,850,3,0,1570.888888888889,18095,2,High-Risk Churners,0,0,1,1,0,0.2709547,364204.783146606,109919.783146606,False,True
CUST07069,Indian,Fleet,High,54,0.1,Mercedes,E-Class,Premium,2023,V6,Petrol,Black,384986,2023-05-12,Showroom,5,365736.7,Bank Loan,5830,29,Medium-Moving,0.22,40291,5944,Mixed,2025-03-06,2,2891,82,Under Warranty,21687,11002,158987,972,308,3,1,7229.0,32689,2,High-Risk Churners,0,2,1,0,0,0.2676206,362786.8965679328,203799.8965679328,False,False
CUST07070,Indian,Individual,Low,68,0.31,Mercedes,E-Class,Platinum,2022,V6,Petrol,Blue,390690,2024-02-29,Showroom,0,390690.0,Cash,274182,85,Medium-Moving,0.13,59055,5854,Highway,2025-11-29,4,1131,90,Out of Warranty,8031,14772,564123,679,40,4,0,1606.2,22803,1,Premium Loyalists,0,2,2,1,0,0.1636378,392808.0849726459,-171314.9150273541,False,False
CUST07071,Qatari,Corporate,Low,51,0.14,BMW,X7,Base,2022,V8,Petrol,White,86661,2022-10-08,Fleet Sales,7,80594.73,Cash,57378,52,Medium-Moving,0.2,56370,766,City,2024-01-25,8,3373,70,Under Warranty,16146,13487,371039,1188,714,4,1,1794.0,29633,0,Budget Conscious,0,0,0,1,0,0.25872084,304840.37134007725,-66198.62865992275,False,False
CUST07072,Filipino,Corporate,Medium,83,0.25,Lexus,LX600,Platinum,2023,V8,Hybrid,Blue,386830,2024-01-17,Showroom,1,382961.7,Cash,29245,42,Fast-Moving,0.11,36922,5268,City,2025-01-05,7,2868,20,Out of Warranty,16166,777,582893,722,368,3,0,2020.75,16943,3,Service Champions,0,1,0,2,0,0.25172645,388856.3271792638,-194036.6728207362,False,True
CUST07073,Indian,Corporate,Low,71,0.36,Mercedes,E-Class,Mid,2023,V8,Petrol,White,283107,2023-04-20,Showroom,3,274613.79,Lease,125835,80,Fast-Moving,0.25,96048,4076,City,2023-08-04,8,3571,65,Under Warranty,19904,9913,203056,994,888,3,1,2211.5555555555557,29817,1,Premium Loyalists,1,2,0,1,0,0.28779036,340384.06749747525,137328.06749747525,False,False
CUST07074,Qatari,Fleet,Low,43,0.19,Mercedes,G-Class,Premium,2023,V8,Petrol,White,158535,2023-12-07,Showroom,0,158535.0,Lease,37034,41,Slow-Moving,0.08,26724,1027,Mixed,2025-01-21,4,3064,109,Under Warranty,3809,9735,499561,763,352,3,1,761.8,13544,0,Budget Conscious,0,2,1,1,0,0.19504955,356620.8911590226,-142940.10884097742,False,False
CUST07075,Qatari,Individual,Medium,52,0.23,Toyota,Land Cruiser,Premium,2021,Inline-4,Hybrid,Black,189895,2022-09-14,Showroom,0,189895.0,Lease,56090,123,Slow-Moving,0.21,41874,4066,Mixed,2023-09-17,6,3281,45,Out of Warranty,15062,8060,378544,1212,844,5,0,2151.714285714286,23122,1,Premium Loyalists,0,4,2,2,0,0.29548553,365552.74383396603,-12991.25616603397,False,False
CUST07076,Indian,Individual,Low,41,0.16,Mercedes,E-Class,Platinum,2022,V8,Petrol,Gray,347909,2023-04-06,Online,8,320076.28,Lease,249615,113,Medium-Moving,0.23,77454,1838,Mixed,2024-08-07,2,3482,113,Out of Warranty,14552,4201,567807,1008,519,4,0,4850.666666666667,18753,0,Budget Conscious,0,2,2,1,0,0.1554459,354686.24349315645,-213120.75650684355,False,False
CUST07077,Pakistani,Individual,Low,51,0.25,Mercedes,G-Class,Base,2022,V6,Petrol,Blue,182953,2022-09-29,Fleet Sales,5,173805.35,Lease,17514,91,Slow-Moving,0.09,20530,3240,Highway,2023-07-12,8,2953,14,Out of Warranty,21702,2288,254864,1197,911,4,0,2411.3333333333335,23990,0,Budget Conscious,0,2,2,1,0,0.25566962,349260.1481512119,94396.1481512119,False,True
CUST07078,Filipino,Individual,Low,93,0.25,BMW,X5,Base,2022,V8,Hybrid,Blue,186057,2023-03-22,Fleet Sales,7,173033.01,Cash,90161,17,Fast-Moving,0.21,113699,4075,Highway,2023-07-03,0,3704,65,Out of Warranty,13215,6816,436419,1023,920,4,0,13215.0,20031,3,Service Champions,0,0,2,1,0,0.12580048,331521.0809222142,-104897.9190777858,False,False
CUST07079,Egyptian,Fleet,High,81,0.15,Mercedes,G-Class,Base,2023,V8,Hybrid,Black,255817,2024-04-07,Showroom,3,248142.49,Lease,58936,157,Slow-Moving,0.2,27913,863,City,2024-11-28,3,2671,84,Under Warranty,21720,4433,518402,641,406,3,1,5430.0,26153,3,Service Champions,0,2,1,0,0,0.18891597,355620.49015677324,-162781.50984322676,False,False
CUST07080,Indian,Fleet,Low,96,0.11,Lexus,RX350,Premium,2024,V6,Hybrid,Black,240191,2023-03-28,Online,7,223377.63,Cash,95750,98,Slow-Moving,0.25,118408,3445,Mixed,2023-07-30,4,2620,94,Under Warranty,17245,9753,580448,1017,893,2,1,3449.0,26998,3,Service Champions,0,1,1,1,0,0.20714904,362013.83306543523,-218434.16693456477,False,False
CUST07081,Jordanian,Corporate,Medium,85,0.16,BMW,X7,Platinum,2024,V8,Petrol,Blue,117622,2023-05-24,Fleet Sales,5,111740.9,Cash,40772,129,Slow-Moving,0.11,50490,2286,Highway,2024-01-30,0,1746,26,Under Warranty,20410,14802,226266,960,709,2,1,20410.0,35212,2,High-Risk Churners,0,0,0,2,0,0.1218526,360763.8801324363,134497.8801324363,False,True
CUST07082,Jordanian,Fleet,Low,79,0.38,Nissan,Patrol,Platinum,2022,V6,Hybrid,Black,136248,2024-06-11,Fleet Sales,7,126710.64,Lease,51934,94,Slow-Moving,0.08,107987,1880,Mixed,2025-08-01,4,2816,38,Out of Warranty,20927,4092,597063,576,160,4,0,4185.4,25019,4,VIP Elite,1,3,1,1,0,0.48449633,395261.3965517643,-201801.60344823572,False,False
CUST07083,Jordanian,Corporate,Medium,81,0.12,Toyota,Corolla,Mid,2023,V8,Hybrid,Blue,194561,2022-06-09,Fleet Sales,1,192615.39,Lease,129845,146,Medium-Moving,0.17,32874,2587,Highway,2023-01-06,4,2300,71,Out of Warranty,1144,9971,524424,1309,1098,3,0,228.8,11115,3,Service Champions,0,4,0,2,0,0.20593874,355098.95730607206,-169325.04269392794,False,False
CUST07084,British,Corporate,High,81,0.33,Toyota,Land Cruiser,Base,2023,V6,Petrol,Blue,182827,2023-12-25,Showroom,6,171857.38,Lease,123635,151,Medium-Moving,0.15,66858,5102,City,2024-08-16,3,1280,83,Out of Warranty,6632,3533,338571,745,510,3,0,1658.0,10165,1,Premium Loyalists,0,4,0,0,0,0.23389634,337924.48037882126,-646.5196211787406,False,False
CUST07085,Filipino,Fleet,Medium,78,0.36,Nissan,Patrol,Mid,2021,Inline-4,Petrol,Gray,346215,2022-01-05,Fleet Sales,2,339290.7,Lease,198534,119,Medium-Moving,0.13,56650,2741,Highway,2022-06-22,0,1357,119,Out of Warranty,16664,2523,511992,1464,1296,5,0,16664.0,19187,4,VIP Elite,1,3,1,2,0,0.18918477,330360.5578561426,-181631.44214385742,False,False
CUST07086,Filipino,Individual,Medium,42,0.24,Lexus,LX600,Premium,2024,V6,Hybrid,Silver,176265,2023-03-05,Online,2,172739.7,Cash,95486,108,Fast-Moving,0.09,58405,1082,City,2024-08-18,1,1158,56,Out of Warranty,17620,6817,338606,1040,508,2,0,8810.0,24437,0,Budget Conscious,0,1,2,2,0,0.20727094,340811.09006353444,2205.090063534444,False,False
CUST07087,British,Fleet,High,48,0.15,Mercedes,G-Class,Premium,2022,V6,Petrol,Blue,212914,2024-02-18,Online,1,210784.86,Bank Loan,14675,160,Fast-Moving,0.19,40832,792,Highway,2024-08-02,0,1177,23,Out of Warranty,9303,7232,237368,690,524,4,0,9303.0,16535,0,Budget Conscious,0,2,1,0,0,0.25519052,376494.45413306064,139126.45413306064,False,True
CUST07088,British,Individual,Low,45,0.07,Mercedes,G-Class,Base,2022,Inline-4,Hybrid,White,86699,2023-08-17,Online,1,85832.01,Bank Loan,32554,123,Slow-Moving,0.08,87165,5657,City,2025-06-21,5,2957,59,Under Warranty,22300,6597,412873,875,201,4,1,3716.6666666666665,28897,2,High-Risk Churners,0,2,2,1,0,0.23424423,319601.98271944746,-93271.01728055254,False,False
CUST07089,Qatari,Corporate,Medium,75,0.25,Nissan,Patrol,Mid,2021,V8,Hybrid,Blue,128901,2024-05-22,Fleet Sales,6,121166.94,Lease,88476,10,Slow-Moving,0.19,19385,4049,Mixed,2024-07-15,3,3168,56,Out of Warranty,14344,14262,285897,596,542,5,0,3586.0,28606,2,High-Risk Churners,0,3,0,2,0,0.27338475,339288.7422500224,53391.74225002242,False,False
CUST07090,Indian,Fleet,Low,53,0.21,BMW,X5,Base,2023,V6,Petrol,Gray,98198,2022-08-18,Showroom,2,96234.04,Cash,66763,141,Slow-Moving,0.17,95707,2079,City,2022-11-16,7,1647,109,Out of Warranty,12645,9218,454096,1239,1149,3,0,1580.625,21863,0,Budget Conscious,0,0,1,1,0,0.19161451,378337.31385286717,-75758.68614713283,False,False
CUST07091,Qatari,Individual,High,42,0.1,Nissan,Altima,Base,2021,V8,Hybrid,Blue,212510,2023-05-29,Showroom,1,210384.9,Lease,148636,80,Slow-Moving,0.15,40262,5544,City,2024-12-24,6,3955,5,Out of Warranty,6189,3951,221271,955,380,5,0,884.1428571428571,10140,2,High-Risk Churners,0,3,2,0,0,0.25982425,294832.5499129107,73561.54991291068,False,True
CUST07092,Indian,Corporate,Medium,98,0.23,Mercedes,E-Class,Base,2024,V8,Petrol,Black,105847,2022-03-03,Fleet Sales,7,98437.71,Lease,78320,126,Medium-Moving,0.18,102630,5465,City,2023-04-03,2,2715,80,Out of Warranty,3641,2910,157134,1407,1011,2,0,1213.6666666666667,6551,2,High-Risk Churners,0,2,0,2,0,0.26899517,361798.27794014895,204664.27794014895,False,False
CUST07093,Jordanian,Corporate,Medium,97,0.1,Nissan,Patrol,Platinum,2022,V8,Petrol,Blue,148331,2023-12-01,Online,3,143881.07,Cash,82654,68,Fast-Moving,0.24,36360,3966,Mixed,2024-08-14,8,2203,56,Out of Warranty,1571,10494,571393,769,512,4,0,174.55555555555554,12065,3,Service Champions,0,3,0,2,0,0.22859856,366933.6309731594,-204459.3690268406,False,False
CUST07094,Filipino,Corporate,Medium,85,0.14,Lexus,LX600,Base,2021,V8,Petrol,White,257396,2023-10-25,Showroom,0,257396.0,Bank Loan,132455,96,Fast-Moving,0.22,26634,3110,Mixed,2025-03-22,8,1594,7,Under Warranty,24138,11745,105693,806,292,5,1,2682.0,35883,2,High-Risk Churners,0,1,0,2,0,0.14415592,368127.57266635477,262434.57266635477,False,True
CUST07095,Indian,Corporate,Low,77,0.36,Lexus,LX600,Platinum,2023,Inline-4,Hybrid,Gray,156915,2023-03-25,Showroom,1,155345.85,Bank Loan,80558,148,Slow-Moving,0.16,81757,3806,Mixed,2024-08-03,0,1219,10,Out of Warranty,3921,3892,282182,1020,523,3,0,3921.0,7813,4,VIP Elite,1,1,0,1,0,0.28884822,353073.73880626156,70891.73880626156,False,True
CUST07096,British,Individual,High,47,0.27,Toyota,Camry,Base,2022,Inline-4,Hybrid,Black,290652,2022-11-15,Showroom,1,287745.48,Bank Loan,21220,46,Slow-Moving,0.16,93078,5592,Highway,2024-02-08,3,2416,78,Under Warranty,17529,12530,589931,1150,700,4,1,4382.25,30059,1,Premium Loyalists,0,4,2,0,0,0.18130784,381711.7693846165,-208219.23061538348,False,False
CUST07097,Egyptian,Corporate,High,75,0.07,Nissan,Altima,Platinum,2021,Inline-4,Hybrid,Blue,177867,2022-04-24,Fleet Sales,0,177867.0,Lease,22931,104,Slow-Moving,0.23,61868,4962,Mixed,2023-03-24,6,2215,50,Under Warranty,15347,10270,362484,1355,1021,5,1,2192.4285714285716,25617,3,Service Champions,0,3,0,0,0,0.27613875,329070.29458729393,-33413.70541270607,False,False
CUST07098,Jordanian,Fleet,Medium,91,0.24,Mercedes,E-Class,Base,2022,V6,Hybrid,White,101623,2024-01-23,Showroom,1,100606.77,Lease,21335,144,Medium-Moving,0.17,22603,1321,City,2024-04-07,3,1770,33,Under Warranty,16830,7672,561639,716,641,4,1,4207.5,24502,3,Service Champions,0,2,1,2,0,0.29628432,371178.98439733754,-190460.01560266246,False,False
CUST07099,Filipino,Fleet,Low,72,0.41,BMW,X7,Premium,2023,V8,Petrol,White,182209,2024-03-21,Showroom,4,174920.64,Bank Loan,123332,24,Medium-Moving,0.2,17444,5902,City,2025-06-28,6,1756,83,Out of Warranty,1441,12976,114079,658,194,3,0,205.85714285714286,14417,1,Premium Loyalists,1,0,1,1,0,0.2305734,295025.3830520128,180946.38305201282,False,False
CUST07100,Filipino,Fleet,Low,99,0.27,Lexus,RX350,Platinum,2024,V6,Hybrid,Black,428229,2022-11-22,Online,3,415382.13,Bank Loan,205202,163,Medium-Moving,0.13,70400,3354,Mixed,2024-02-03,1,1476,63,Under Warranty,10128,5323,521525,1143,705,2,1,5064.0,15451,3,Service Champions,0,1,1,1,0,0.24087536,349238.11667687783,-172286.88332312217,False,False
CUST07101,Egyptian,Fleet,Low,71,0.17,BMW,X7,Mid,2022,Inline-4,Petrol,Blue,344767,2023-11-15,Showroom,1,341319.33,Lease,169958,144,Fast-Moving,0.14,24481,2468,Highway,2024-03-17,8,930,42,Out of Warranty,24650,1415,226016,785,662,4,0,2738.8888888888887,26065,0,Budget Conscious,0,0,1,1,0,0.2554205,329078.08953852986,103062.08953852986,False,False
CUST07102,Pakistani,Corporate,Low,77,0.37,Lexus,LX600,Base,2023,Inline-4,Hybrid,White,329425,2024-03-19,Online,5,312953.75,Cash,39169,60,Medium-Moving,0.22,51184,4376,City,2024-10-29,2,1704,20,Out of Warranty,9791,8142,492033,660,436,3,0,3263.6666666666665,17933,1,Premium Loyalists,1,1,0,1,0,0.33924705,344093.5406177668,-147939.4593822332,False,True
CUST07103,British,Individual,Medium,90,0.12,Mercedes,E-Class,Base,2024,V8,Petrol,White,386403,2023-04-28,Fleet Sales,1,382538.97,Lease,237395,121,Fast-Moving,0.16,63571,2249,Mixed,2025-02-28,7,2365,49,Out of Warranty,20425,1273,256698,986,314,2,0,2553.125,21698,2,High-Risk Churners,0,2,2,2,0,0.2551378,342453.12136001117,85755.12136001117,False,False
